0,-2175000,4385000,4076000
0.1,-2175000,4385000.5,4076000
0.2,-2175000,4385001,4076000
0.3,-2175000,4385001.5,4076000
0.4,-2175000,4385002,4076000
0.5,-2175000,4385002.5,4076000
0.6,-2175000,4385003,4076000
0.7,-2175000,4385003.5,4076000
0.8,-2175000,4385004,4076000
0.9,-2175000,4385004.5,4076000
1,-2175000,4385005,4076000
1.1,-2175000,4385005.5,4076000
1.2,-2175000,4385006,4076000
1.3,-2175000,4385006.5,4076000
1.4,-2175000,4385007,4076000
1.5,-2175000,4385007.5,4076000
1.6,-2175000,4385008,4076000
1.7,-2175000,4385008.5,4076000
1.8,-2175000,4385009,4076000
1.9,-2175000,4385009.5,4076000
2,-2175000,4385010,4076000
2.1,-2175000,4385010.5,4076000
2.2,-2175000,4385011,4076000
2.3,-2175000,4385011.5,4076000
2.4,-2175000,4385012,4076000
2.5,-2175000,4385012.5,4076000
2.6,-2175000,4385013,4076000
2.7,-2175000,4385013.5,4076000
2.8,-2175000,4385014,4076000
2.9,-2175000,4385014.5,4076000
3,-2175000,4385015,4076000
3.1,-2175000,4385015.5,4076000
3.2,-2175000,4385016,4076000
3.3,-2175000,4385016.5,4076000
3.4,-2175000,4385017,4076000
3.5,-2175000,4385017.5,4076000
3.6,-2175000,4385018,4076000
3.7,-2175000,4385018.5,4076000
3.8,-2175000,4385019,4076000
3.9,-2175000,4385019.5,4076000
4,-2175000,4385020,4076000
4.1,-2175000,4385020.5,4076000
4.2,-2175000,4385021,4076000
4.3,-2175000,4385021.5,4076000
4.4,-2175000,4385022,4076000
4.5,-2175000,4385022.5,4076000
4.6,-2175000,4385023,4076000
4.7,-2175000,4385023.5,4076000
4.8,-2175000,4385024,4076000
4.9,-2175000,4385024.5,4076000
5,-2175000,4385025,4076000
5.1,-2175000,4385025.5,4076000
5.2,-2175000,4385026,4076000
5.3,-2175000,4385026.5,4076000
5.4,-2175000,4385027,4076000
5.5,-2175000,4385027.5,4076000
5.6,-2175000,4385028,4076000
5.7,-2175000,4385028.5,4076000
5.8,-2175000,4385029,4076000
5.9,-2175000,4385029.5,4076000
6,-2175000,4385030,4076000
6.1,-2175000,4385030.5,4076000
6.2,-2175000,4385031,4076000
6.3,-2175000,4385031.5,4076000
6.4,-2175000,4385032,4076000
6.5,-2175000,4385032.5,4076000
6.6,-2175000,4385033,4076000
6.7,-2175000,4385033.5,4076000
6.8,-2175000,4385034,4076000
6.9,-2175000,4385034.5,4076000
7,-2175000,4385035,4076000
7.1,-2175000,4385035.5,4076000
7.2,-2175000,4385036,4076000
7.3,-2175000,4385036.5,4076000
7.4,-2175000,4385037,4076000
7.5,-2175000,4385037.5,4076000
7.6,-2175000,4385038,4076000
7.7,-2175000,4385038.5,4076000
7.8,-2175000,4385039,4076000
7.9,-2175000,4385039.5,4076000
8,-2175000,4385040,4076000
8.1,-2175000,4385040.5,4076000
8.2,-2175000,4385041,4076000
8.3,-2175000,4385041.5,4076000
8.4,-2175000,4385042,4076000
8.5,-2175000,4385042.5,4076000
8.6,-2175000,4385043,4076000
8.7,-2175000,4385043.5,4076000
8.8,-2175000,4385044,4076000
8.9,-2175000,4385044.5,4076000
9,-2175000,4385045,4076000
9.1,-2175000,4385045.5,4076000
9.2,-2175000,4385046,4076000
9.3,-2175000,4385046.5,4076000
9.4,-2175000,4385047,4076000
9.5,-2175000,4385047.5,4076000
9.6,-2175000,4385048,4076000
9.7,-2175000,4385048.5,4076000
9.8,-2175000,4385049,4076000
9.9,-2175000,4385049.5,4076000
10,-2175000,4385050,4076000
10.1,-2175000,4385050.5,4076000
10.2,-2175000,4385051,4076000
10.3,-2175000,4385051.5,4076000
10.4,-2175000,4385052,4076000
10.5,-2175000,4385052.5,4076000
10.6,-2175000,4385053,4076000
10.7,-2175000,4385053.5,4076000
10.8,-2175000,4385054,4076000
10.9,-2175000,4385054.5,4076000
11,-2175000,4385055,4076000
11.1,-2175000,4385055.5,4076000
11.2,-2175000,4385056,4076000
11.3,-2175000,4385056.5,4076000
11.4,-2175000,4385057,4076000
11.5,-2175000,4385057.5,4076000
11.6,-2175000,4385058,4076000
11.7,-2175000,4385058.5,4076000
11.8,-2175000,4385059,4076000
11.9,-2175000,4385059.5,4076000
12,-2175000,4385060,4076000
12.1,-2175000,4385060.5,4076000
12.2,-2175000,4385061,4076000
12.3,-2175000,4385061.5,4076000
12.4,-2175000,4385062,4076000
12.5,-2175000,4385062.5,4076000
12.6,-2175000,4385063,4076000
12.7,-2175000,4385063.5,4076000
12.8,-2175000,4385064,4076000
12.9,-2175000,4385064.5,4076000
13,-2175000,4385065,4076000
13.1,-2175000,4385065.5,4076000
13.2,-2175000,4385066,4076000
13.3,-2175000,4385066.5,4076000
13.4,-2175000,4385067,4076000
13.5,-2175000,4385067.5,4076000
13.6,-2175000,4385068,4076000
13.7,-2175000,4385068.5,4076000
13.8,-2175000,4385069,4076000
13.9,-2175000,4385069.5,4076000
14,-2175000,4385070,4076000
14.1,-2175000,4385070.5,4076000
14.2,-2175000,4385071,4076000
14.3,-2175000,4385071.5,4076000
14.4,-2175000,4385072,4076000
14.5,-2175000,4385072.5,4076000
14.6,-2175000,4385073,4076000
14.7,-2175000,4385073.5,4076000
14.8,-2175000,4385074,4076000
14.9,-2175000,4385074.5,4076000
15,-2175000,4385075,4076000
15.1,-2175000,4385075.5,4076000
15.2,-2175000,4385076,4076000
15.3,-2175000,4385076.5,4076000
15.4,-2175000,4385077,4076000
15.5,-2175000,4385077.5,4076000
15.6,-2175000,4385078,4076000
15.7,-2175000,4385078.5,4076000
15.8,-2175000,4385079,4076000
15.9,-2175000,4385079.5,4076000
16,-2175000,4385080,4076000
16.1,-2175000,4385080.5,4076000
16.2,-2175000,4385081,4076000
16.3,-2175000,4385081.5,4076000
16.4,-2175000,4385082,4076000
16.5,-2175000,4385082.5,4076000
16.6,-2175000,4385083,4076000
16.7,-2175000,4385083.5,4076000
16.8,-2175000,4385084,4076000
16.9,-2175000,4385084.5,4076000
17,-2175000,4385085,4076000
17.1,-2175000,4385085.5,4076000
17.2,-2175000,4385086,4076000
17.3,-2175000,4385086.5,4076000
17.4,-2175000,4385087,4076000
17.5,-2175000,4385087.5,4076000
17.6,-2175000,4385088,4076000
17.7,-2175000,4385088.5,4076000
17.8,-2175000,4385089,4076000
17.9,-2175000,4385089.5,4076000
18,-2175000,4385090,4076000
18.1,-2175000,4385090.5,4076000
18.2,-2175000,4385091,4076000
18.3,-2175000,4385091.5,4076000
18.4,-2175000,4385092,4076000
18.5,-2175000,4385092.5,4076000
18.6,-2175000,4385093,4076000
18.7,-2175000,4385093.5,4076000
18.8,-2175000,4385094,4076000
18.9,-2175000,4385094.5,4076000
19,-2175000,4385095,4076000
19.1,-2175000,4385095.5,4076000
19.2,-2175000,4385096,4076000
19.3,-2175000,4385096.5,4076000
19.4,-2175000,4385097,4076000
19.5,-2175000,4385097.5,4076000
19.6,-2175000,4385098,4076000
19.7,-2175000,4385098.5,4076000
19.8,-2175000,4385099,4076000
19.9,-2175000,4385099.5,4076000
20,-2175000,4385100,4076000
20.1,-2175000,4385100.5,4076000
20.2,-2175000,4385101,4076000
20.3,-2175000,4385101.5,4076000
20.4,-2175000,4385102,4076000
20.5,-2175000,4385102.5,4076000
20.6,-2175000,4385103,4076000
20.7,-2175000,4385103.5,4076000
20.8,-2175000,4385104,4076000
20.9,-2175000,4385104.5,4076000
21,-2175000,4385105,4076000
21.1,-2175000,4385105.5,4076000
21.2,-2175000,4385106,4076000
21.3,-2175000,4385106.5,4076000
21.4,-2175000,4385107,4076000
21.5,-2175000,4385107.5,4076000
21.6,-2175000,4385108,4076000
21.7,-2175000,4385108.5,4076000
21.8,-2175000,4385109,4076000
21.9,-2175000,4385109.5,4076000
22,-2175000,4385110,4076000
22.1,-2175000,4385110.5,4076000
22.2,-2175000,4385111,4076000
22.3,-2175000,4385111.5,4076000
22.4,-2175000,4385112,4076000
22.5,-2175000,4385112.5,4076000
22.6,-2175000,4385113,4076000
22.7,-2175000,4385113.5,4076000
22.8,-2175000,4385114,4076000
22.9,-2175000,4385114.5,4076000
23,-2175000,4385115,4076000
23.1,-2175000,4385115.5,4076000
23.2,-2175000,4385116,4076000
23.3,-2175000,4385116.5,4076000
23.4,-2175000,4385117,4076000
23.5,-2175000,4385117.5,4076000
23.6,-2175000,4385118,4076000
23.7,-2175000,4385118.5,4076000
23.8,-2175000,4385119,4076000
23.9,-2175000,4385119.5,4076000
24,-2175000,4385120,4076000
24.1,-2175000,4385120.5,4076000
24.2,-2175000,4385121,4076000
24.3,-2175000,4385121.5,4076000
24.4,-2175000,4385122,4076000
24.5,-2175000,4385122.5,4076000
24.6,-2175000,4385123,4076000
24.7,-2175000,4385123.5,4076000
24.8,-2175000,4385124,4076000
24.9,-2175000,4385124.5,4076000
25,-2175000,4385125,4076000
25.1,-2175000,4385125.5,4076000
25.2,-2175000,4385126,4076000
25.3,-2175000,4385126.5,4076000
25.4,-2175000,4385127,4076000
25.5,-2175000,4385127.5,4076000
25.6,-2175000,4385128,4076000
25.7,-2175000,4385128.5,4076000
25.8,-2175000,4385129,4076000
25.9,-2175000,4385129.5,4076000
26,-2175000,4385130,4076000
26.1,-2175000,4385130.5,4076000
26.2,-2175000,4385131,4076000
26.3,-2175000,4385131.5,4076000
26.4,-2175000,4385132,4076000
26.5,-2175000,4385132.5,4076000
26.6,-2175000,4385133,4076000
26.7,-2175000,4385133.5,4076000
26.8,-2175000,4385134,4076000
26.9,-2175000,4385134.5,4076000
27,-2175000,4385135,4076000
27.1,-2175000,4385135.5,4076000
27.2,-2175000,4385136,4076000
27.3,-2175000,4385136.5,4076000
27.4,-2175000,4385137,4076000
27.5,-2175000,4385137.5,4076000
27.6,-2175000,4385138,4076000
27.7,-2175000,4385138.5,4076000
27.8,-2175000,4385139,4076000
27.9,-2175000,4385139.5,4076000
28,-2175000,4385140,4076000
28.1,-2175000,4385140.5,4076000
28.2,-2175000,4385141,4076000
28.3,-2175000,4385141.5,4076000
28.4,-2175000,4385142,4076000
28.5,-2175000,4385142.5,4076000
28.6,-2175000,4385143,4076000
28.7,-2175000,4385143.5,4076000
28.8,-2175000,4385144,4076000
28.9,-2175000,4385144.5,4076000
29,-2175000,4385145,4076000
29.1,-2175000,4385145.5,4076000
29.2,-2175000,4385146,4076000
29.3,-2175000,4385146.5,4076000
29.4,-2175000,4385147,4076000
29.5,-2175000,4385147.5,4076000
29.6,-2175000,4385148,4076000
29.7,-2175000,4385148.5,4076000
29.8,-2175000,4385149,4076000
29.9,-2175000,4385149.5,4076000
30,-2175000,4385150,4076000
30.1,-2175000,4385150.5,4076000
30.2,-2175000,4385151,4076000
30.3,-2175000,4385151.5,4076000
30.4,-2175000,4385152,4076000
30.5,-2175000,4385152.5,4076000
30.6,-2175000,4385153,4076000
30.7,-2175000,4385153.5,4076000
30.8,-2175000,4385154,4076000
30.9,-2175000,4385154.5,4076000
31,-2175000,4385155,4076000
31.1,-2175000,4385155.5,4076000
31.2,-2175000,4385156,4076000
31.3,-2175000,4385156.5,4076000
31.4,-2175000,4385157,4076000
31.5,-2175000,4385157.5,4076000
31.6,-2175000,4385158,4076000
31.7,-2175000,4385158.5,4076000
31.8,-2175000,4385159,4076000
31.9,-2175000,4385159.5,4076000
32,-2175000,4385160,4076000
32.1,-2175000,4385160.5,4076000
32.2,-2175000,4385161,4076000
32.3,-2175000,4385161.5,4076000
32.4,-2175000,4385162,4076000
32.5,-2175000,4385162.5,4076000
32.6,-2175000,4385163,4076000
32.7,-2175000,4385163.5,4076000
32.8,-2175000,4385164,4076000
32.9,-2175000,4385164.5,4076000
33,-2175000,4385165,4076000
33.1,-2175000,4385165.5,4076000
33.2,-2175000,4385166,4076000
33.3,-2175000,4385166.5,4076000
33.4,-2175000,4385167,4076000
33.5,-2175000,4385167.5,4076000
33.6,-2175000,4385168,4076000
33.7,-2175000,4385168.5,4076000
33.8,-2175000,4385169,4076000
33.9,-2175000,4385169.5,4076000
34,-2175000,4385170,4076000
34.1,-2175000,4385170.5,4076000
34.2,-2175000,4385171,4076000
34.3,-2175000,4385171.5,4076000
34.4,-2175000,4385172,4076000
34.5,-2175000,4385172.5,4076000
34.6,-2175000,4385173,4076000
34.7,-2175000,4385173.5,4076000
34.8,-2175000,4385174,4076000
34.9,-2175000,4385174.5,4076000
35,-2175000,4385175,4076000
35.1,-2175000,4385175.5,4076000
35.2,-2175000,4385176,4076000
35.3,-2175000,4385176.5,4076000
35.4,-2175000,4385177,4076000
35.5,-2175000,4385177.5,4076000
35.6,-2175000,4385178,4076000
35.7,-2175000,4385178.5,4076000
35.8,-2175000,4385179,4076000
35.9,-2175000,4385179.5,4076000
36,-2175000,4385180,4076000
36.1,-2175000,4385180.5,4076000
36.2,-2175000,4385181,4076000
36.3,-2175000,4385181.5,4076000
36.4,-2175000,4385182,4076000
36.5,-2175000,4385182.5,4076000
36.6,-2175000,4385183,4076000
36.7,-2175000,4385183.5,4076000
36.8,-2175000,4385184,4076000
36.9,-2175000,4385184.5,4076000
37,-2175000,4385185,4076000
37.1,-2175000,4385185.5,4076000
37.2,-2175000,4385186,4076000
37.3,-2175000,4385186.5,4076000
37.4,-2175000,4385187,4076000
37.5,-2175000,4385187.5,4076000
37.6,-2175000,4385188,4076000
37.7,-2175000,4385188.5,4076000
37.8,-2175000,4385189,4076000
37.9,-2175000,4385189.5,4076000
38,-2175000,4385190,4076000
38.1,-2175000,4385190.5,4076000
38.2,-2175000,4385191,4076000
38.3,-2175000,4385191.5,4076000
38.4,-2175000,4385192,4076000
38.5,-2175000,4385192.5,4076000
38.6,-2175000,4385193,4076000
38.7,-2175000,4385193.5,4076000
38.8,-2175000,4385194,4076000
38.9,-2175000,4385194.5,4076000
39,-2175000,4385195,4076000
39.1,-2175000,4385195.5,4076000
39.2,-2175000,4385196,4076000
39.3,-2175000,4385196.5,4076000
39.4,-2175000,4385197,4076000
39.5,-2175000,4385197.5,4076000
39.6,-2175000,4385198,4076000
39.7,-2175000,4385198.5,4076000
39.8,-2175000,4385199,4076000
39.9,-2175000,4385199.5,4076000
40,-2175000,4385200,4076000
40.1,-2175000,4385200.5,4076000
40.2,-2175000,4385201,4076000
40.3,-2175000,4385201.5,4076000
40.4,-2175000,4385202,4076000
40.5,-2175000,4385202.5,4076000
40.6,-2175000,4385203,4076000
40.7,-2175000,4385203.5,4076000
40.8,-2175000,4385204,4076000
40.9,-2175000,4385204.5,4076000
41,-2175000,4385205,4076000
